genre,filename,duration,sample_rate,file_size_mb
classical,classical.00009.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00010.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00011.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00012.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00013.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00014.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00015.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00016.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00017.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00018.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00019.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00020.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00021.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00022.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00023.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00024.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00025.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00026.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00027.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00028.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00029.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00030.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00031.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00032.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00033.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00034.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00035.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00036.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00037.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00038.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00039.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00040.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00041.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00042.wav,30.370975056689343,22050,1.2773551940917969
classical,classical.00043.wav,30.00798185941043,22050,1.2620887756347656
classical,classical.00044.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00045.wav,30.17142857142857,22050,1.2689628601074219
classical,classical.00046.wav,30.011791383219954,22050,1.2622489929199219
classical,classical.00047.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00048.wav,30.091609977324264,22050,1.2656059265136719
classical,classical.00049.wav,29.995827664399094,22050,1.2615776062011719
classical,classical.00050.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00051.wav,29.992925170068027,22050,1.2614555358886719
classical,classical.00052.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00053.wav,30.39092970521542,22050,1.2781944274902344
classical,classical.00054.wav,30.488979591836735,22050,1.282318115234375
classical,classical.00055.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00056.wav,30.071655328798187,22050,1.2647666931152344
classical,classical.00057.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00058.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00059.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00060.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00061.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00062.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00063.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00064.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00065.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00066.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00067.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00068.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00069.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00070.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00071.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00072.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00073.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00074.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00075.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00076.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00077.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00078.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00079.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00080.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00081.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00082.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00083.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00084.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00085.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00086.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00087.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00088.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00089.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00090.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00091.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00092.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00093.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00094.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00095.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00096.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00097.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00098.wav,30.013333333333332,22050,1.2623138427734375
classical,classical.00099.wav,30.013333333333332,22050,1.2623138427734375
country,country.00000.wav,30.081632653061224,22050,1.2651863098144531
country,country.00001.wav,30.011791383219954,22050,1.2622489929199219
country,country.00002.wav,30.370975056689343,22050,1.2773551940917969
country,country.00003.wav,29.995827664399094,22050,1.2615776062011719
country,country.00004.wav,29.995827664399094,22050,1.2615776062011719
country,country.00005.wav,30.24126984126984,22050,1.2719001770019531
country,country.00006.wav,30.331065759637188,22050,1.2756767272949219
country,country.00007.wav,29.98185941043084,22050,1.2609901428222656
country,country.00008.wav,30.1015873015873,22050,1.2660255432128906
country,country.00009.wav,30.081632653061224,22050,1.2651863098144531
country,country.00010.wav,30.013333333333332,22050,1.2623138427734375
country,country.00011.wav,30.013333333333332,22050,1.2623138427734375
country,country.00012.wav,30.013333333333332,22050,1.2623138427734375
country,country.00013.wav,30.013333333333332,22050,1.2623138427734375
country,country.00014.wav,30.013333333333332,22050,1.2623138427734375
country,country.00015.wav,30.013333333333332,22050,1.2623138427734375
country,country.00016.wav,30.013333333333332,22050,1.2623138427734375
country,country.00017.wav,30.013333333333332,22050,1.2623138427734375
country,country.00018.wav,30.013333333333332,22050,1.2623138427734375
country,country.00019.wav,30.013333333333332,22050,1.2623138427734375
country,country.00020.wav,30.013333333333332,22050,1.2623138427734375
country,country.00021.wav,30.013333333333332,22050,1.2623138427734375
country,country.00022.wav,30.013333333333332,22050,1.2623138427734375
country,country.00023.wav,30.013333333333332,22050,1.2623138427734375
country,country.00024.wav,30.013333333333332,22050,1.2623138427734375
country,country.00025.wav,30.013333333333332,22050,1.2623138427734375
country,country.00026.wav,30.013333333333332,22050,1.2623138427734375
country,country.00027.wav,30.013333333333332,22050,1.2623138427734375
country,country.00028.wav,30.013333333333332,22050,1.2623138427734375
country,country.00029.wav,30.013333333333332,22050,1.2623138427734375
country,country.00030.wav,30.013333333333332,22050,1.2623138427734375
country,country.00031.wav,30.013333333333332,22050,1.2623138427734375
country,country.00032.wav,30.013333333333332,22050,1.2623138427734375
country,country.00033.wav,30.013333333333332,22050,1.2623138427734375
country,country.00034.wav,30.013333333333332,22050,1.2623138427734375
country,country.00035.wav,30.013333333333332,22050,1.2623138427734375
country,country.00036.wav,30.013333333333332,22050,1.2623138427734375
country,country.00037.wav,30.013333333333332,22050,1.2623138427734375
country,country.00038.wav,30.013333333333332,22050,1.2623138427734375
country,country.00039.wav,30.013333333333332,22050,1.2623138427734375
country,country.00040.wav,30.013333333333332,22050,1.2623138427734375
country,country.00041.wav,30.013333333333332,22050,1.2623138427734375
country,country.00042.wav,30.013333333333332,22050,1.2623138427734375
country,country.00043.wav,30.013333333333332,22050,1.2623138427734375
country,country.00044.wav,30.013333333333332,22050,1.2623138427734375
country,country.00045.wav,30.013333333333332,22050,1.2623138427734375
country,country.00046.wav,30.013333333333332,22050,1.2623138427734375
country,country.00047.wav,30.013333333333332,22050,1.2623138427734375
country,country.00048.wav,30.013333333333332,22050,1.2623138427734375
country,country.00049.wav,30.013333333333332,22050,1.2623138427734375
country,country.00050.wav,30.013333333333332,22050,1.2623138427734375
country,country.00051.wav,30.013333333333332,22050,1.2623138427734375
country,country.00052.wav,30.013333333333332,22050,1.2623138427734375
country,country.00053.wav,30.013333333333332,22050,1.2623138427734375
country,country.00054.wav,30.013333333333332,22050,1.2623138427734375
country,country.00055.wav,30.013333333333332,22050,1.2623138427734375
country,country.00056.wav,30.013333333333332,22050,1.2623138427734375
country,country.00057.wav,30.013333333333332,22050,1.2623138427734375
country,country.00058.wav,30.013333333333332,22050,1.2623138427734375
country,country.00059.wav,30.013333333333332,22050,1.2623138427734375
country,country.00060.wav,30.013333333333332,22050,1.2623138427734375
country,country.00061.wav,30.013333333333332,22050,1.2623138427734375
country,country.00062.wav,30.013333333333332,22050,1.2623138427734375
country,country.00063.wav,30.013333333333332,22050,1.2623138427734375
country,country.00064.wav,30.013333333333332,22050,1.2623138427734375
country,country.00065.wav,30.013333333333332,22050,1.2623138427734375
country,country.00066.wav,30.013333333333332,22050,1.2623138427734375
country,country.00067.wav,30.013333333333332,22050,1.2623138427734375
country,country.00068.wav,30.013333333333332,22050,1.2623138427734375
country,country.00069.wav,30.013333333333332,22050,1.2623138427734375
country,country.00070.wav,30.013333333333332,22050,1.2623138427734375
country,country.00071.wav,30.013333333333332,22050,1.2623138427734375
country,country.00072.wav,30.013333333333332,22050,1.2623138427734375
country,country.00073.wav,30.013333333333332,22050,1.2623138427734375
country,country.00074.wav,30.013333333333332,22050,1.2623138427734375
country,country.00075.wav,30.013333333333332,22050,1.2623138427734375
country,country.00076.wav,30.013333333333332,22050,1.2623138427734375
country,country.00077.wav,30.013333333333332,22050,1.2623138427734375
country,country.00078.wav,30.013333333333332,22050,1.2623138427734375
country,country.00079.wav,30.013333333333332,22050,1.2623138427734375
country,country.00080.wav,30.013333333333332,22050,1.2623138427734375
country,country.00081.wav,30.013333333333332,22050,1.2623138427734375
country,country.00082.wav,30.013333333333332,22050,1.2623138427734375
country,country.00083.wav,30.013333333333332,22050,1.2623138427734375
country,country.00084.wav,30.013333333333332,22050,1.2623138427734375
country,country.00085.wav,30.013333333333332,22050,1.2623138427734375
country,country.00086.wav,30.013333333333332,22050,1.2623138427734375
country,country.00087.wav,30.013333333333332,22050,1.2623138427734375
country,country.00088.wav,30.013333333333332,22050,1.2623138427734375
country,country.00089.wav,30.013333333333332,22050,1.2623138427734375
country,country.00090.wav,30.013333333333332,22050,1.2623138427734375
country,country.00091.wav,30.013333333333332,22050,1.2623138427734375
country,country.00092.wav,30.013333333333332,22050,1.2623138427734375
country,country.00093.wav,30.013333333333332,22050,1.2623138427734375
country,country.00094.wav,30.013333333333332,22050,1.2623138427734375
country,country.00095.wav,30.013333333333332,22050,1.2623138427734375
country,country.00096.wav,30.013333333333332,22050,1.2623138427734375
country,country.00097.wav,30.013333333333332,22050,1.2623138427734375
country,country.00098.wav,30.013333333333332,22050,1.2623138427734375
country,country.00099.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00000.wav,30.12154195011338,22050,1.2668647766113281
disco,disco.00001.wav,30.211337868480726,22050,1.2706413269042969
disco,disco.00002.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00003.wav,30.301133786848073,22050,1.2744178771972656
disco,disco.00004.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00005.wav,30.291156462585032,22050,1.2739982604980469
disco,disco.00006.wav,30.00798185941043,22050,1.2620887756347656
disco,disco.00007.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00008.wav,30.161451247165534,22050,1.2685432434082031
disco,disco.00009.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00010.wav,30.011791383219954,22050,1.2622489929199219
disco,disco.00011.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00012.wav,30.091609977324264,22050,1.2656059265136719
disco,disco.00013.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00014.wav,29.992925170068027,22050,1.2614555358886719
disco,disco.00015.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00016.wav,30.291156462585032,22050,1.2739982604980469
disco,disco.00017.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00018.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00019.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00020.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00021.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00022.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00023.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00024.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00025.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00026.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00027.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00028.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00029.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00030.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00031.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00032.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00033.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00034.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00035.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00036.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00037.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00038.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00039.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00040.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00041.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00042.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00043.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00044.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00045.wav,30.013333333333332,22050,1.2623138427734375
disco,disco.00046.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00047.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00048.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00049.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00050.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00051.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00052.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00053.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00054.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00055.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00056.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00057.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00058.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00059.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00060.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00061.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00062.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00063.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00064.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00065.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00066.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00067.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00068.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00069.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00070.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00071.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00072.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00073.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00074.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00075.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00076.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00077.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00078.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00079.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00080.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00081.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00082.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00083.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00084.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00085.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00086.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00087.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00088.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00089.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00090.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00091.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00092.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00093.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00094.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00095.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00096.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00097.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00098.wav,30.00018140589569,22050,1.2617607116699219
disco,disco.00099.wav,30.00018140589569,22050,1.2617607116699219
hiphop,hiphop.00000.wav,30.00018140589569,22050,1.2617607116699219
hiphop,hiphop.00001.wav,30.00018140589569,22050,1.2617607116699219
hiphop,hiphop.00002.wav,30.00018140589569,22050,1.2617607116699219
hiphop,hiphop.00003.wav,30.00018140589569,22050,1.2617607116699219
hiphop,hiphop.00004.wav,30.00018140589569,22050,1.2617607116699219
hiphop,hiphop.00005.wav,30.00018140589569,22050,1.2617607116699219
hiphop,hiphop.00006.wav,30.00018140589569,22050,1.2617607116699219
hiphop,hiphop.00007.wav,30.00018140589569,22050,1.2617607116699219
hiphop,hiphop.00008.wav,30.013333333333332,22050,1.2623138427734375
hiphop,hiphop.00009.wav,30.013333333333332,22050,1.2623138427734375
hiphop,hiphop.00010.wav,30.013333333333332,22050,1.2623138427734375
hiphop,hiphop.00011.wav,30.013333333333332,22050,1.2623138427734375
hiphop,hiphop.00012.wav,30.013333333333332,22050,1.2623138427734375
hiphop,hiphop.00013.wav,30.013333333333332,22050,1.2623138427734375
hiphop,hiphop.00014.wav,30.013333333333332,22050,1.2623138427734375
hiphop,hiphop.00015.wav,30.013333333333332,22050,1.2623138427734375
hiphop,hiphop.00016.wav,30.013333333333332,22050,1.2623138427734375
hiphop,hiphop.00017.wav,30.013333333333332,22050,1.2623138427734375
hiphop,hiphop.00018.wav,30.013333333333332,22050,1.2623138427734375
hiphop,hiphop.00019.wav,30.013333333333332,22050,1.2623138427734375
hiphop,hiphop.00020.wav,30.013333333333332,22050,1.2623138427734375
hiphop,hiphop.00021.wav,30.013333333333332,22050,1.2623138427734375
hiphop,hiphop.00022.wav,30.013333333333332,22050,1.2623138427734375
hiphop,hiphop.00023.wav,30.013333333333332,22050,1.2623138427734375
hiphop,hiphop.00024.wav,30.013333333333332,22050,1.2623138427734375
hiphop,hiphop.00025.wav,30.013333333333332,22050,1.2623138427734375
hiphop,hiphop.00026.wav,30.370975056689343,22050,1.2773551940917969
hiphop,hiphop.00027.wav,30.131519274376416,22050,1.2672843933105469
hiphop,hiphop.00028.wav,30.00798185941043,22050,1.2620887756347656
hiphop,hiphop.00029.wav,30.351020408163265,22050,1.2765159606933594
hiphop,hiphop.00030.wav,30.011791383219954,22050,1.2622489929199219
hiphop,hiphop.00031.wav,29.995827664399094,22050,1.2615776062011719
hiphop,hiphop.00032.wav,29.931972789115648,22050,1.2588920593261719
hiphop,hiphop.00033.wav,30.17142857142857,22050,1.2689628601074219
hiphop,hiphop.00034.wav,30.281179138321995,22050,1.2735786437988281
hiphop,hiphop.00035.wav,30.301133786848073,22050,1.2744178771972656
hiphop,hiphop.00036.wav,30.648888888888887,22050,1.2890434265136719
